2017-12-04 13:04:22.858 |-INFO  [main] org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter [678] -| Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2017-12-04 13:04:22.861 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [107] -| Setting the eureka configuration..
2017-12-04 13:04:22.862 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [112] -| Eureka data center value eureka.datacenter is not set, defaulting to default
2017-12-04 13:04:22.862 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [126] -| Eureka environment value eureka.environment is not set, defaulting to test
2017-12-04 13:04:22.886 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [182] -| isAws returned false
2017-12-04 13:04:22.887 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [150] -| Initialized server context
2017-12-04 13:04:22.887 |-INFO  [Thread-12] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [242] -| Got 1 instances from neighboring DS node
2017-12-04 13:04:22.887 |-INFO  [Thread-12] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [243] -| Renew threshold is: 1
2017-12-04 13:04:22.888 |-INFO  [Thread-12] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [254] -| Changing status to UP
2017-12-04 13:04:22.897 |-INFO  [Thread-12] org.springframework.cloud.netflix.eureka.server.EurekaServerInitializerConfiguration [71] -| Started Eureka Server
2017-12-04 13:04:22.952 |-INFO  [main] org.apache.coyote.http11.Http11NioProtocol [179] -| Initializing ProtocolHandler ["http-nio-8761"]
